A韻序,A聲調,A韻名,A韻(調整前),B小韻序,B紐,B呼,B等,B上字(null),B下字(null),C小韻內字序(不是Int),C字
43,平,下平十五,青,939,來,O,4,郎,丁,9,囹
43,平,下平十五,青,939,來,O,4,郎,丁,10,鴒
43,平,下平十五,青,939,來,O,4,郎,丁,11,䉁
43,平,下平十五,青,939,來,O,4,郎,丁,12,蛉
43,平,下平十五,青,939,來,O,4,郎,丁,13,鈴
43,平,下平十五,青,939,來,O,4,郎,丁,14,霝
43,平,下平十五,青,939,來,O,4,郎,丁,15,醽
43,平,下平十五,青,939,來,O,4,郎,丁,16,苓
43,平,下平十五,青,939,來,O,4,郎,丁,17,櫺
43,平,下平十五,青,939,來,O,4,郎,丁,18,柃
43,平,下平十五,青,939,來,O,4,郎,丁,19,𩆚
43,平,下平十五,青,939,來,O,4,郎,丁,20,伶
43,平,下平十五,青,939,來,O,4,郎,丁,21,泠
43,平,下平十五,青,939,來,O,4,郎,丁,22,瓴
43,平,下平十五,青,939,來,O,4,郎,丁,23,𧕅
43,平,下平十五,青,939,來,O,4,郎,丁,24,拎
43,平,下平十五,青,939,來,O,4,郎,丁,25,刢
43,平,下平十五,青,939,來,O,4,郎,丁,26,𧆺
43,平,下平十五,青,939,來,O,4,郎,丁,27,𤣘
43,平,下平十五,青,939,來,O,4,郎,丁,28,𤫲
43,平,下平十五,青,939,來,O,4,郎,丁,29,玲
43,平,下平十五,青,939,來,O,4,郎,丁,30,𦉢
43,平,下平十五,青,939,來,O,4,郎,丁,31,𩖊
43,平,下平十五,青,939,來,O,4,郎,丁,32,㾉
43,平,下平十五,青,939,來,O,4,郎,丁,33,聆
43,平,下平十五,青,939,來,O,4,郎,丁,34,竛
43,平,下平十五,青,939,來,O,4,郎,丁,35,𠄖
43,平,下平十五,青,939,來,O,4,郎,丁,36,蘦
43,平,下平十五,青,939,來,O,4,郎,丁,37,軨
43,平,下平十五,青,939,來,O,4,郎,丁,38,䡼
43,平,下平十五,青,939,來,O,4,郎,丁,39,笭
43,平,下平十五,青,939,來,O,4,郎,丁,40,零
43,平,下平十五,青,939,來,O,4,郎,丁,41,孁
43,平,下平十五,青,939,來,O,4,郎,丁,42,令
43,平,下平十五,青,939,來,O,4,郎,丁,43,𪕌
43,平,下平十五,青,939,來,O,4,郎,丁,44,灵
43,平,下平十五,青,939,來,O,4,郎,丁,45,𩟃
43,平,下平十五,青,939,來,O,4,郎,丁,46,𩵀
43,平,下平十五,青,939,來,O,4,郎,丁,47,龗
43,平,下平十五,青,939,來,O,4,郎,丁,48,翎
43,平,下平十五,青,939,來,O,4,郎,丁,49,閝
43,平,下平十五,青,939,來,O,4,郎,丁,50,鹷
43,平,下平十五,青,939,來,O,4,郎,丁,51,䴇
43,平,下平十五,青,939,來,O,4,郎,丁,52,昤
43,平,下平十五,青,939,來,O,4,郎,丁,53,駖
43,平,下平十五,青,939,來,O,4,郎,丁,54,𧖜
43,平,下平十五,青,939,來,O,4,郎,丁,55,𩆮
43,平,下平十五,青,939,來,O,4,郎,丁,56,蕶
43,平,下平十五,青,939,來,O,4,郎,丁,57,酃
43,平,下平十五,青,939,來,O,4,郎,丁,58,詅
43,平,下平十五,青,939,來,O,4,郎,丁,59,彾
43,平,下平十五,青,939,來,O,4,郎,丁,60,䯍
43,平,下平十五,青,939,來,O,4,郎,丁,61,呤
43,平,下平十五,青,939,來,O,4,郎,丁,62,跉
43,平,下平十五,青,939,來,O,4,郎,丁,63,狑
43,平,下平十五,青,939,來,O,4,郎,丁,64,𤣤
43,平,下平十五,青,939,來,O,4,郎,丁,65,爧
43,平,下平十五,青,939,來,O,4,郎,丁,66,冷
43,平,下平十五,青,939,來,O,4,郎,丁,67,怜
43,平,下平十五,青,939,來,O,4,郎,丁,68,𠱠
43,平,下平十五,青,939,來,O,4,郎,丁,69,𦫊
43,平,下平十五,青,939,來,O,4,郎,丁,70,𢺰
43,平,下平十五,青,939,來,O,4,郎,丁,71,澪
43,平,下平十五,青,939,來,O,4,郎,丁,72,鏻
43,平,下平十五,青,939,來,O,4,郎,丁,73,𥤞
43,平,下平十五,青,939,來,O,4,郎,丁,74,秢
43,平,下平十五,青,939,來,O,4,郎,丁,75,䕘
43,平,下平十五,青,939,來,O,4,郎,丁,76,獜
43,平,下平十五,青,939,來,O,4,郎,丁,77,岭
43,平,下平十五,青,939,來,O,4,郎,丁,78,魿
43,平,下平十五,青,939,來,O,4,郎,丁,79,𣬹
43,平,下平十五,青,939,來,O,4,郎,丁,80,𩚹
43,平,下平十五,青,939,來,O,4,郎,丁,81,紷
43,平,下平十五,青,939,來,O,4,郎,丁,82,䉹
43,平,下平十五,青,939,來,O,4,郎,丁,83,砱
43,平,下平十五,青,939,來,O,4,郎,丁,84,阾
43,平,下平十五,青,939,來,O,4,郎,丁,85,羚
43,平,下平十五,青,939,來,O,4,郎,丁,86,姈
43,平,下平十五,青,939,來,O,4,郎,丁,87,㸳
43,平,下平十五,青,940,泥,O,4,奴,丁,1,寧
43,平,下平十五,青,940,泥,O,4,奴,丁,2,寍
43,平,下平十五,青,940,泥,O,4,奴,丁,3,鸋
43,平,下平十五,青,940,泥,O,4,奴,丁,4,䆨
43,平,下平十五,青,940,泥,O,4,奴,丁,5,𣍆
43,平,下平十五,青,940,泥,O,4,奴,丁,6,𨚶
43,平,下平十五,青,940,泥,O,4,奴,丁,7,𧕝
43,平,下平十五,青,940,泥,O,4,奴,丁,8,嚀
43,平,下平十五,青,940,泥,O,4,奴,丁,9,聹
43,平,下平十五,青,941,透,O,4,他,丁,1,汀
43,平,下平十五,青,941,透,O,4,他,丁,2,訂
43,平,下平十五,青,941,透,O,4,他,丁,3,桯
43,平,下平十五,青,941,透,O,4,他,丁,4,綎
43,平,下平十五,青,941,透,O,4,他,丁,5,聽
43,平,下平十五,青,941,透,O,4,他,丁,6,廳
43,平,下平十五,青,941,透,O,4,他,丁,7,町
43,平,下平十五,青,941,透,O,4,他,丁,8,艼
43,平,下平十五,青,941,透,O,4,他,丁,9,𦉬
43,平,下平十五,青,941,透,O,4,他,丁,10,䩠
43,平,下平十五,青,941,透,O,4,他,丁,11,鞓
43,平,下平十五,青,941,透,O,4,他,丁,12,䋼
43,平,下平十五,青,941,透,O,4,他,丁,13,𦀚
43,平,下平十五,青,941,透,O,4,他,丁,14,庁
43,平,下平十五,青,942,明,O,4,莫,經,1,冥
43,平,下平十五,青,942,明,O,4,莫,經,2,榠
43,平,下平十五,青,942,明,O,4,莫,經,3,銘
43,平,下平十五,青,942,明,O,4,莫,經,4,鄍
43,平,下平十五,青,942,明,O,4,莫,經,5,溟
43,平,下平十五,青,942,明,O,4,莫,經,6,䫤
43,平,下平十五,青,942,明,O,4,莫,經,7,螟
43,平,下平十五,青,942,明,O,4,莫,經,8,𧱴
43,平,下平十五,青,942,明,O,4,莫,經,9,猽
43,平,下平十五,青,942,明,O,4,莫,經,10,蓂
43,平,下平十五,青,942,明,O,4,莫,經,11,瞑
43,平,下平十五,青,942,明,O,4,莫,經,12,𥹆
43,平,下平十五,青,942,明,O,4,莫,經,13,嫇
43,平,下平十五,青,942,明,O,4,莫,經,14,覭
43,平,下平十五,青,942,明,O,4,莫,經,15,暝
43,平,下平十五,青,943,並,O,4,薄,經,1,瓶
43,平,下平十五,青,943,並,O,4,薄,經,2,缾
43,平,下平十五,青,943,並,O,4,薄,經,3,蛢
43,平,下平十五,青,943,並,O,4,薄,經,4,䶄
43,平,下平十五,青,943,並,O,4,薄,經,5,屏
43,平,下平十五,青,943,並,O,4,薄,經,6,荓
43,平,下平十五,青,943,並,O,4,薄,經,7,䈂
43,平,下平十五,青,943,並,O,4,薄,經,8,軿
43,平,下平十五,青,943,並,O,4,薄,經,9,萍
43,平,下平十五,青,943,並,O,4,薄,經,10,蓱
43,平,下平十五,青,943,並,O,4,薄,經,11,竮
43,平,下平十五,青,943,並,O,4,薄,經,12,郱
43,平,下平十五,青,943,並,O,4,薄,經,13,𤳊
43,平,下平十五,青,943,並,O,4,薄,經,14,洴
43,平,下平十五,青,943,並,O,4,薄,經,15,箳
43,平,下平十五,青,944,匣,C,4,戶,扃,1,熒
43,平,下平十五,青,944,匣,C,4,戶,扃,2,褮
43,平,下平十五,青,944,匣,C,4,戶,扃,3,螢
43,平,下平十五,青,944,匣,C,4,戶,扃,4,滎
43,平,下平十五,青,944,匣,C,4,戶,扃,5,䁝
43,平,下平十五,青,944,匣,C,4,戶,扃,6,𧵣
43,平,下平十五,青,945,見,C,4,古,螢,1,扃
43,平,下平十五,青,945,見,C,4,古,螢,2,駉
43,平,下平十五,青,945,見,C,4,古,螢,3,駫
43,平,下平十五,青,945,見,C,4,古,螢,4,坰
43,平,下平十五,青,945,見,C,4,古,螢,5,冋
43,平,下平十五,青,945,見,C,4,古,螢,6,𪕍
43,平,下平十五,青,945,見,C,4,古,螢,7,絅
43,平,下平十五,青,945,見,C,4,古,螢,8,𣕄
44,平,下平十六,蒸,946,章,O,3,煑,仍,1,蒸
44,平,下平十六,蒸,946,章,O,3,煑,仍,2,䒱
44,平,下平十六,蒸,946,章,O,3,煑,仍,3,烝
44,平,下平十六,蒸,946,章,O,3,煑,仍,4,𦚦
44,平,下平十六,蒸,946,章,O,3,煑,仍,5,䕄
44,平,下平十六,蒸,946,章,O,3,煑,仍,6,篜
44,平,下平十六,蒸,946,章,O,3,煑,仍,7,脀
44,平,下平十六,蒸,947,常,O,3,署,陵,1,承
44,平,下平十六,蒸,947,常,O,3,署,陵,2,丞
44,平,下平十六,蒸,947,常,O,3,署,陵,3,𨋬
44,平,下平十六,蒸,948,澄,O,3,直,陵,1,澂
44,平,下平十六,蒸,948,澄,O,3,直,陵,2,澄
44,平,下平十六,蒸,948,澄,O,3,直,陵,3,瞪
44,平,下平十六,蒸,948,澄,O,3,直,陵,4,憕
44,平,下平十六,蒸,948,澄,O,3,直,陵,5,懲
44,平,下平十六,蒸,949,來,O,3,力,膺,1,陵
44,平,下平十六,蒸,949,來,O,3,力,膺,2,淩
44,平,下平十六,蒸,949,來,O,3,力,膺,3,夌
44,平,下平十六,蒸,949,來,O,3,力,膺,4,綾
44,平,下平十六,蒸,949,來,O,3,力,膺,5,凌
44,平,下平十六,蒸,949,來,O,3,力,膺,6,𠗲
44,平,下平十六,蒸,949,來,O,3,力,膺,7,蔆
44,平,下平十六,蒸,949,來,O,3,力,膺,8,菱
44,平,下平十六,蒸,949,來,O,3,力,膺,9,䔖
44,平,下平十六,蒸,949,來,O,3,力,膺,10,㥄
44,平,下平十六,蒸,949,來,O,3,力,膺,11,鯪
44,平,下平十六,蒸,949,來,O,3,力,膺,12,崚
44,平,下平十六,蒸,949,來,O,3,力,膺,13,㱥
44,平,下平十六,蒸,949,來,O,3,力,膺,14,𡕮
44,平,下平十六,蒸,949,來,O,3,力,膺,15,𩜁
44,平,下平十六,蒸,949,來,O,3,力,膺,16,掕
44,平,下平十六,蒸,949,來,O,3,力,膺,17,祾
44,平,下平十六,蒸,949,來,O,3,力,膺,18,𣣋
44,平,下平十六,蒸,950,影,O,3,於,陵,1,膺
44,平,下平十六,蒸,950,影,O,3,於,陵,2,應
44,平,下平十六,蒸,950,影,O,3,於,陵,3,𧕄
44,平,下平十六,蒸,950,影,O,3,於,陵,4,鷹
44,平,下平十六,蒸,951,並,O,3,扶,冰,1,凭
44,平,下平十六,蒸,951,並,O,3,扶,冰,2,馮
44,平,下平十六,蒸,951,並,O,3,扶,冰,3,憑
44,平,下平十六,蒸,951,並,O,3,扶,冰,4,淜
44,平,下平十六,蒸,951,並,O,3,扶,冰,5,㵗
44,平,下平十六,蒸,952,幫,O,3,筆,陵,1,冫
44,平,下平十六,蒸,952,幫,O,3,筆,陵,2,冰
44,平,下平十六,蒸,952,幫,O,3,筆,陵,3,掤
44,平,下平十六,蒸,953,以,O,3,余,陵,1,蠅
44,平,下平十六,蒸,954,船,O,3,食,陵,1,繩
44,平,下平十六,蒸,954,船,O,3,食,陵,2,譝
44,平,下平十六,蒸,954,船,O,3,食,陵,3,憴
44,平,下平十六,蒸,954,船,O,3,食,陵,4,鱦
44,平,下平十六,蒸,954,船,O,3,食,陵,5,乘
44,平,下平十六,蒸,954,船,O,3,食,陵,6,椉
44,平,下平十六,蒸,954,船,O,3,食,陵,7,𠅞
44,平,下平十六,蒸,954,船,O,3,食,陵,8,澠
44,平,下平十六,蒸,954,船,O,3,食,陵,9,溗
44,平,下平十六,蒸,954,船,O,3,食,陵,10,塍
44,平,下平十六,蒸,954,船,O,3,食,陵,11,塖
44,平,下平十六,蒸,954,船,O,3,食,陵,12,騬
44,平,下平十六,蒸,955,書,O,3,識,蒸,1,升
44,平,下平十六,蒸,955,書,O,3,識,蒸,2,昇
44,平,下平十六,蒸,955,書,O,3,識,蒸,3,陞
44,平,下平十六,蒸,955,書,O,3,識,蒸,4,勝
44,平,下平十六,蒸,955,書,O,3,識,蒸,5,抍
44,平,下平十六,蒸,956,日,O,3,如,乘,1,仍
44,平,下平十六,蒸,956,日,O,3,如,乘,2,艿
44,平,下平十六,蒸,956,日,O,3,如,乘,3,䚮
44,平,下平十六,蒸,956,日,O,3,如,乘,4,辸
44,平,下平十六,蒸,956,日,O,3,如,乘,5,礽
44,平,下平十六,蒸,956,日,O,3,如,乘,6,扔
44,平,下平十六,蒸,956,日,O,3,如,乘,7,㭁
44,平,下平十六,蒸,957,見,O,3,居,陵,1,兢
44,平,下平十六,蒸,957,見,O,3,居,陵,2,矜
44,平,下平十六,蒸,958,知,O,3,陟,陵,1,徵
44,平,下平十六,蒸,958,知,O,3,陟,陵,2,𨟃
44,平,下平十六,蒸,958,知,O,3,陟,陵,3,癥
44,平,下平十六,蒸,958,知,O,3,陟,陵,4,𣃘
44,平,下平十六,蒸,959,從,O,3,疾,陵,1,繒
44,平,下平十六,蒸,959,從,O,3,疾,陵,2,鄫
44,平,下平十六,蒸,959,從,O,3,疾,陵,3,驓
44,平,下平十六,蒸,959,從,O,3,疾,陵,4,橧
44,平,下平十六,蒸,959,從,O,3,疾,陵,5,竲
44,平,下平十六,蒸,959,從,O,3,疾,陵,6,嶒
44,平,下平十六,蒸,960,疑,O,3,魚,陵,1,凝
44,平,下平十六,蒸,961,曉,O,3,虛,陵,1,興
44,平,下平十六,蒸,961,曉,O,3,虛,陵,2,𨞾
44,平,下平十六,蒸,962,昌,O,3,處,陵,1,稱
44,平,下平十六,蒸,962,昌,O,3,處,陵,2,爯
44,平,下平十六,蒸,962,昌,O,3,處,陵,3,偁
44,平,下平十六,蒸,963,群,O,3,其,矜,1,殑
44,平,下平十六,蒸,963,群,O,3,其,矜,2,䔷
44,平,下平十六,蒸,964,生,O,3,山,矜,1,㱡
44,平,下平十六,蒸,965,溪,O,3,綺,兢,1,硱
44,平,下平十六,蒸,966,徹,O,3,丑,升,1,僜
44,平,下平十六,蒸,966,徹,O,3,丑,升,2,庱
44,平,下平十六,蒸,966,徹,O,3,丑,升,3,睖
44,平,下平十六,蒸,967,崇,O,3,仕,兢,1,磳
44,平,下平十六,蒸,968,滂,O,3,披,冰,1,砯
45,平,下平十七,登,969,端,O,1,都,滕,1,登
45,平,下平十七,登,969,端,O,1,都,滕,2,璒
45,平,下平十七,登,969,端,O,1,都,滕,3,燈
45,平,下平十七,登,969,端,O,1,都,滕,4,簦
45,平,下平十七,登,969,端,O,1,都,滕,5,㲪
45,平,下平十七,登,969,端,O,1,都,滕,6,䔲
45,平,下平十七,登,969,端,O,1,都,滕,7,㽅
45,平,下平十七,登,969,端,O,1,都,滕,8,䳾
45,平,下平十七,登,970,來,O,1,魯,登,1,楞
45,平,下平十七,登,970,來,O,1,魯,登,2,棱
45,平,下平十七,登,970,來,O,1,魯,登,3,稜
45,平,下平十七,登,970,來,O,1,魯,登,4,輘
45,平,下平十七,登,970,來,O,1,魯,登,5,倰
45,平,下平十七,登,970,來,O,1,魯,登,6,祾
45,平,下平十七,登,971,心,O,1,蘇,增,1,僧
45,平,下平十七,登,971,心,O,1,蘇,增,2,鬙
45,平,下平十七,登,971,心,O,1,蘇,增,3,䒏
45,平,下平十七,登,972,幫,O,1,北,滕,1,崩
45,平,下平十七,登,973,精,O,1,作,滕,1,增
45,平,下平十七,登,973,精,O,1,作,滕,2,憎
45,平,下平十七,登,973,精,O,1,作,滕,3,磳
45,平,下平十七,登,973,精,O,1,作,滕,4,曾
45,平,下平十七,登,973,精,O,1,作,滕,5,矰
45,平,下平十七,登,973,精,O,1,作,滕,6,罾
45,平,下平十七,登,973,精,O,1,作,滕,7,熷
45,平,下平十七,登,973,精,O,1,作,滕,8,䎖
45,平,下平十七,登,973,精,O,1,作,滕,9,竲
45,平,下平十七,登,973,精,O,1,作,滕,10,橧
45,平,下平十七,登,973,精,O,1,作,滕,11,譄
45,平,下平十七,登,973,精,O,1,作,滕,12,𦼏
45,平,下平十七,登,974,明,O,1,武,登,1,瞢
45,平,下平十七,登,974,明,O,1,武,登,2,蕄
45,平,下平十七,登,974,明,O,1,武,登,3,䒐
45,平,下平十七,登,974,明,O,1,武,登,3.5,𦱟
45,平,下平十七,登,975,從,O,1,昨,棱,1,層
45,平,下平十七,登,975,從,O,1,昨,棱,2,曾
45,平,下平十七,登,975,從,O,1,昨,棱,3,䁬
45,平,下平十七,登,976,並,O,1,步,崩,1,朋
45,平,下平十七,登,976,並,O,1,步,崩,2,堋
45,平,下平十七,登,976,並,O,1,步,崩,3,鵬
45,平,下平十七,登,976,並,O,1,步,崩,4,棚
45,平,下平十七,登,976,並,O,1,步,崩,5,倗
45,平,下平十七,登,976,並,O,1,步,崩,6,鬅
45,平,下平十七,登,977,匣,C,1,胡,肱,1,弘
45,平,下平十七,登,977,匣,C,1,胡,肱,2,鞃
45,平,下平十七,登,977,匣,C,1,胡,肱,3,苰
45,平,下平十七,登,978,見,C,1,古,弘,1,肱
45,平,下平十七,登,978,見,C,1,古,弘,2,𩉦
45,平,下平十七,登,979,曉,C,1,呼,肱,1,薨
45,平,下平十七,登,979,曉,C,1,呼,肱,2,𠐿
45,平,下平十七,登,979,曉,C,1,呼,肱,3,𩖎
45,平,下平十七,登,979,曉,C,1,呼,肱,4,𩙛
45,平,下平十七,登,979,曉,C,1,呼,肱,5,𤃫
45,平,下平十七,登,980,泥,O,1,奴,登,1,能
45,平,下平十七,登,981,定,O,1,徒,登,1,騰
45,平,下平十七,登,981,定,O,1,徒,登,2,滕
45,平,下平十七,登,981,定,O,1,徒,登,3,縢
45,平,下平十七,登,981,定,O,1,徒,登,4,幐
45,平,下平十七,登,981,定,O,1,徒,登,5,螣
45,平,下平十七,登,981,定,O,1,徒,登,6,藤
45,平,下平十七,登,981,定,O,1,徒,登,7,謄
45,平,下平十七,登,981,定,O,1,徒,登,8,𧈜
45,平,下平十七,登,981,定,O,1,徒,登,9,儯
45,平,下平十七,登,981,定,O,1,徒,登,10,𤻴
45,平,下平十七,登,981,定,O,1,徒,登,11,鰧
45,平,下平十七,登,981,定,O,1,徒,登,12,𥉋
45,平,下平十七,登,982,匣,O,1,胡,登,1,恆
45,平,下平十七,登,982,匣,O,1,胡,登,2,𢛢
45,平,下平十七,登,982,匣,O,1,胡,登,3,峘
45,平,下平十七,登,983,見,O,1,古,恆,1,揯
45,平,下平十七,登,983,見,O,1,古,恆,2,緪
45,平,下平十七,登,983,見,O,1,古,恆,3,絙
45,平,下平十七,登,984,透,O,1,他,登,1,鼟
45,平,下平十七,登,984,透,O,1,他,登,2,膯
45,平,下平十七,登,984,透,O,1,他,登,3,𤃶
45,平,下平十七,登,984,透,O,1,他,登,4,𧰥
45,平,下平十七,登,985,滂,O,1,普,朋,1,漰
45,平,下平十七,登,985,滂,O,1,普,朋,2,堋
46,平,下平十八,尤,986,云,O,3,羽,求,1,尤
46,平,下平十八,尤,986,云,O,3,羽,求,2,𣏞
46,平,下平十八,尤,986,云,O,3,羽,求,3,腄
46,平,下平十八,尤,986,云,O,3,羽,求,4,疣
46,平,下平十八,尤,986,云,O,3,羽,求,5,肬
46,平,下平十八,尤,986,云,O,3,羽,求,6,𪐤
46,平,下平十八,尤,986,云,O,3,羽,求,7,沋
46,平,下平十八,尤,986,云,O,3,羽,求,8,郵
46,平,下平十八,尤,986,云,O,3,羽,求,9,訧
46,平,下平十八,尤,987,影,O,3,於,求,1,憂
46,平,下平十八,尤,987,影,O,3,於,求,2,優
46,平,下平十八,尤,987,影,O,3,於,求,3,瀀
46,平,下平十八,尤,987,影,O,3,於,求,4,𢖒
46,平,下平十八,尤,987,影,O,3,於,求,5,麀
46,平,下平十八,尤,987,影,O,3,於,求,6,𪋎
46,平,下平十八,尤,987,影,O,3,於,求,7,櫌
46,平,下平十八,尤,987,影,O,3,於,求,8,鄾
46,平,下平十八,尤,987,影,O,3,於,求,9,𢆶
46,平,下平十八,尤,987,影,O,3,於,求,10,怮
46,平,下平十八,尤,987,影,O,3,於,求,11,嚘
46,平,下平十八,尤,987,影,O,3,於,求,12,耰
46,平,下平十八,尤,987,影,O,3,於,求,13,獶
46,平,下平十八,尤,987,影,O,3,於,求,14,𧀥
46,平,下平十八,尤,987,影,O,3,於,求,15,纋
46,平,下平十八,尤,987,影,O,3,於,求,16,㱊
46,平,下平十八,尤,987,影,O,3,於,求,17,妋
46,平,下平十八,尤,988,來,O,3,力,求,1,劉
46,平,下平十八,尤,988,來,O,3,力,求,2,留
46,平,下平十八,尤,988,來,O,3,力,求,3,蒥
46,平,下平十八,尤,988,來,O,3,力,求,4,勠
46,平,下平十八,尤,988,來,O,3,力,求,5,摎
46,平,下平十八,尤,988,來,O,3,力,求,6,鶹
46,平,下平十八,尤,988,來,O,3,力,求,7,騮
46,平,下平十八,尤,988,來,O,3,力,求,8,駠
46,平,下平十八,尤,988,來,O,3,力,求,9,疁
46,平,下平十八,尤,988,來,O,3,力,求,10,𥹷
46,平,下平十八,尤,988,來,O,3,力,求,11,流
46,平,下平十八,尤,988,來,O,3,力,求,12,㳅
46,平,下平十八,尤,988,來,O,3,力,求,13,飂
46,平,下平十八,尤,988,來,O,3,力,求,14,飀
46,平,下平十八,尤,988,來,O,3,力,求,15,瘤
46,平,下平十八,尤,988,來,O,3,力,求,16,榴
46,平,下平十八,尤,988,來,O,3,力,求,17,瑬
46,平,下平十八,尤,988,來,O,3,力,求,18,旒
46,平,下平十八,尤,988,來,O,3,力,求,19,瑠
46,平,下平十八,尤,988,來,O,3,力,求,20,𪕋
46,平,下平十八,尤,988,來,O,3,力,求,21,𤠑
46,平,下平十八,尤,988,來,O,3,力,求,22,䉧
46,平,下平十八,尤,988,來,O,3,力,求,23,𥰣
46,平,下平十八,尤,988,來,O,3,力,求,24,瀏
46,平,下平十八,尤,988,來,O,3,力,求,25,䬟
46,平,下平十八,尤,988,來,O,3,力,求,26,䱖
46,平,下平十八,尤,988,來,O,3,力,求,27,鰡
46,平,下平十八,尤,988,來,O,3,力,求,28,嵧
46,平,下平十八,尤,988,來,O,3,力,求,29,𣠚
46,平,下平十八,尤,988,來,O,3,力,求,30,鎦
46,平,下平十八,尤,988,來,O,3,力,求,31,𦃓
46,平,下平十八,尤,988,來,O,3,力,求,32,𢷶
46,平,下平十八,尤,988,來,O,3,力,求,33,䰘
46,平,下平十八,尤,988,來,O,3,力,求,34,懰
46,平,下平十八,尤,988,來,O,3,力,求,35,餾
46,平,下平十八,尤,988,來,O,3,力,求,36,䖻
46,平,下平十八,尤,988,來,O,3,力,求,37,裗
46,平,下平十八,尤,988,來,O,3,力,求,38,𪆱
46,平,下平十八,尤,988,來,O,3,力,求,39,𪎣
46,平,下平十八,尤,988,來,O,3,力,求,40,硫
46,平,下平十八,尤,988,來,O,3,力,求,41,遛
46,平,下平十八,尤,988,來,O,3,力,求,42,䚧
46,平,下平十八,尤,988,來,O,3,力,求,43,憀
46,平,下平十八,尤,988,來,O,3,力,求,44,鏐
46,平,下平十八,尤,989,清,O,3,七,由,1,秋
46,平,下平十八,尤,989,清,O,3,七,由,2,秌
46,平,下平十八,尤,989,清,O,3,七,由,3,鞧
46,平,下平十八,尤,989,清,O,3,七,由,4,緧
46,平,下平十八,尤,989,清,O,3,七,由,5,𦃈
46,平,下平十八,尤,989,清,O,3,七,由,6,鞦
46,平,下平十八,尤,989,清,O,3,七,由,7,湫
46,平,下平十八,尤,989,清,O,3,七,由,8,鶖
46,平,下平十八,尤,989,清,O,3,七,由,9,鰍
46,平,下平十八,尤,989,清,O,3,七,由,10,楸
46,平,下平十八,尤,989,清,O,3,七,由,11,萩
46,平,下平十八,尤,989,清,O,3,七,由,12,𪓰
46,平,下平十八,尤,989,清,O,3,七,由,13,䵸
46,平,下平十八,尤,989,清,O,3,七,由,14,蟗
46,平,下平十八,尤,989,清,O,3,七,由,15,䨂
46,平,下平十八,尤,989,清,O,3,七,由,16,篍
46,平,下平十八,尤,989,清,O,3,七,由,17,趥
46,平,下平十八,尤,990,以,O,3,以,周,1,猷
46,平,下平十八,尤,990,以,O,3,以,周,2,猶
46,平,下平十八,尤,990,以,O,3,以,周,3,悠
46,平,下平十八,尤,990,以,O,3,以,周,4,油
46,平,下平十八,尤,990,以,O,3,以,周,5,由
46,平,下平十八,尤,990,以,O,3,以,周,6,攸
46,平,下平十八,尤,990,以,O,3,以,周,7,蕕
46,平,下平十八,尤,990,以,O,3,以,周,8,浟
46,平,下平十八,尤,990,以,O,3,以,周,9,𠧴
46,平,下平十八,尤,990,以,O,3,以,周,10,𢋅
46,平,下平十八,尤,990,以,O,3,以,周,11,冘
46,平,下平十八,尤,990,以,O,3,以,周,12,𨙂
46,平,下平十八,尤,990,以,O,3,以,周,13,輶
46,平,下平十八,尤,990,以,O,3,以,周,14,蘨
46,平,下平十八,尤,990,以,O,3,以,周,15,秞
46,平,下平十八,尤,990,以,O,3,以,周,16,蚰
46,平,下平十八,尤,990,以,O,3,以,周,17,蝣
46,平,下平十八,尤,990,以,O,3,以,周,18,櫾
46,平,下平十八,尤,990,以,O,3,以,周,19,楢
46,平,下平十八,尤,990,以,O,3,以,周,20,𦳷
46,平,下平十八,尤,990,以,O,3,以,周,21,斿
46,平,下平十八,尤,990,以,O,3,以,周,22,游
46,平,下平十八,尤,990,以,O,3,以,周,23,遊
46,平,下平十八,尤,990,以,O,3,以,周,24,𨒰
46,平,下平十八,尤,990,以,O,3,以,周,25,卣
46,平,下平十八,尤,990,以,O,3,以,周,26,䚻
46,平,下平十八,尤,990,以,O,3,以,周,27,鮋
46,平,下平十八,尤,990,以,O,3,以,周,28,鯈
46,平,下平十八,尤,990,以,O,3,以,周,29,抌
